,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,IDfg,Season,Name,Team,Age,W,L,WAR,ERA,G,GS,CG,ShO,SV,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,GB,FB,LD,IFFB,Balls,Strikes,Pitches,RS,IFH,BU,BUH,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Starting,Start-IP,Relieving,Relief-IP,RAR,tERA,xFIP,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,WPA/LI,Clutch,FB% 2,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,HLD,SD,MD,ERA-,FIP-,xFIP-,K%,BB%,SIERA,RS/9,E-F,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,RA9-WAR,BIP-Wins,LOB-Wins,FDP-Wins,K-BB%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,kwERA,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,LD%+,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xERA,player_id_x,attempts,avg_hit_angle,anglesweetspotpercent,max_hit_speed,avg_hit_speed,fbld,gb,max_distance,avg_distance,avg_hr_distance,ev95plus,ev95percent,barrels,brl_percent,brl_pa,player_id_y,year,pa,bip,ba,est_ba,est_ba_minus_ba_diff,slg,est_slg,est_slg_minus_slg_diff,woba,est_woba,est_woba_minus_woba_diff,era,xera,era_minus_xera_diff,pitcher_x,ff_avg_spin,si_avg_spin,fc_avg_spin,sl_avg_spin,ch_avg_spin,cu_avg_spin,fs_avg_spin,kn_avg_spin,pitcher_y,ff_avg_speed,si_avg_speed,fc_avg_speed,sl_avg_speed,ch_avg_speed,cu_avg_speed,fs_avg_speed,kn_avg_speed,bWAR,aWAR,NumPitches,AvrSpin,MaxVelo
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2036.0,2015.0,Clayton Kershaw,LAD,0.3181818181818181,0.7272727272727273,0.4117647058823529,1.0,0.0591666666666666,0.4,0.9705882352941176,1.0,1.0,0.0,0.0,1.0,0.9768722466960352,0.7149122807017544,0.5081967213114754,0.4661016949152542,0.4545454545454546,0.5,0.125,0.3846153846153846,0.5294117647058824,0.75,1.0,0.6666666666666667,0.5085910652920962,0.7808219178082192,0.3999999999999999,0.8413312693498453,0.967551622418879,0.9712891185759404,0.756578947368421,0.4705882352941176,0.6923076923076923,0.5,0.6381578947368421,0.06,0.448125,0.1869629629629629,0.0537037037037037,0.3310463121783877,0.1466666666666666,0.3935574229691878,0.7829999999999999,0.0530386740331491,0.1264285714285714,0.3817863397548161,0.5,0.3222857142857142,0.19,0.1009999999999999,0.122,0.222,1.0,1.0,,,1.0,0.1544289044289044,0.0846366145354185,0.8244575936883629,0.3008029647930822,0.9271899886234358,0.8790791503500652,0.8873085339168489,0.3664122137404579,0.4148471615720524,0.3842794759825327,0.2284569138276552,0.3972602739726027,0.9872832369942196,0.4090909090909091,0.499457111834962,0.8059210526315788,0.386685552407932,0.902702702702702,,,0.424170616113744,0.5368421052631578,0.0093457943925233,0.8039215686274508,,,,,0.0078125,,1.0,0.7781065088757396,,0.8996960486322187,0.3124999999999999,,,0.6392174704276616,0.4641718052307038,,0.8421395955642531,0.7202453987730062,,,0.5345454545454545,0.5826666666666667,0.5811023622047244,0.513,0.5281385281385282,0.3561076604554867,0.6834170854271356,0.5760000000000001,0.6259842519685039,0.0,0.0,0.0,0.0616216216216216,0.0584415584415584,0.0851851851851852,0.6869918699186991,0.094,0.1226551226551226,0.1648148148148148,0.2409302325581395,0.5927654609101517,0.0440771349862259,,,,,0.3884180790960452,0.182,,,0.002,,,,0.6723163841807906,0.6474358974358969,,,,,0.6863636363636361,0.5425531914893615,,,0.7925311203319501,,,0.5165876777251184,0.6459143968871595,,,,,0.3224043715846995,0.3947368421052631,,,0.7518518518518518,,,0.7938931297709922,0.881118881118881,,,,,0.5588235294117647,0.0952380952380952,,,0.9183673469387754,,,1.0,0.3138888888888889,,,,,0.7915492957746479,0.9311594202898552,,,0.3773584905660377,,,0.586800771562414,0.4598988932914332,,,,,0.8462303328069252,0.6407208109122763,,,0.6383422637393902,,,0.5616666666666668,0.56,0.5795275590551181,0.47,0.4230769230769233,0.3534303534303535,0.6078886310904871,0.6714975845410627,0.8695652173913042,0.4827586206896552,0.0277777777777777,0.3472222222222222,0.8252788104089219,0.402,0.5697151424287856,0.2725,0.2787114845938374,0.4190231362467866,0.3793103448275862,0.1754385964912281,0.6026986506746627,0.0093896713615023,,0.345489443378119,0.536,,,,,,0.4716981132075472,,0.6960486322188448,,0.744209466263847,0.8860294117647058,,,,,,0.903061224489796,,0.7385892116182572,,0.4351851851851852,0.4792626728110599,,,,,,0.3488372093023256,,0.917948717948718,,0.1235955056179775,0.9562043795620438,,,,,,0.6179245283018868,,0.3636363636363636,,0.8972602739726027,1.0,,,,,,0.7874251497005988,,0.734862630034676,,0.6244632400780742,0.7173181086224565,,,,,,0.6592924162864767,,0.5097451274362819,0.6014405762304922,0.5811023622047244,0.472,0.4230769230769233,0.3534303534303535,0.5341463414634146,0.6714975845410627,0.4084507042253521,0.6406926406926406,0.0600436681222707,0.4429752066115702,0.1860465116279069,0.0533453887884267,0.3318965517241379,0.1462365591397849,0.3852459016393443,0.7810218978102189,0.6848739495798319,0.0944272445820433,0.3731884057971014,0.48,0.348,0.1010215664018161,0.4274193548387097,0.5698924731182796,0.2730263157894737,0.2797927461139896,0.4161073825503356,0.3788546255506608,0.4895833333333335,0.3642131979695432,0.3947368421052631,0.0699999999999997,0.8000000000000003,0.5387755102040817,0.244,0.7784172661870503,0.4593837535014003,0.6988636363636362,0.0254226675015654,0.6799674008925591,0.7784172661870503,0.3629441624365482,0.29,0.8317307692307694,0.5399061032863848,0.610619469026549,0.6241610738255035,0.8895833333333333,0.4229607250755287,0.4338235294117645,0.5387755102040817,0.244,0.4,0.066,0.04,0.6799674008925591,0.0,0.9769230769230768,0.7784172661870503,0.194,0.2341772151898734,0.5671641791044777,0.1135999999999999,0.1273699562469616,0.5210559396605909,0.1568228105906313,0.1911231884057971,0.5951276102088167,0.0315555555555555,0.0005709015853497,0.9847128490231002,0.6799674008925591,0.7199720670391061,0.6200923787528869,,0.6010335917312661,0.6621267679413305,0.6258417508417509,,,0.6799674008925591,0.6741573033707864,0.6815286624203827,,0.6943231441048034,0.7975206611570247,0.621082621082621,,,0.8495821727019498,1.0,0.7142857142857142,0.8309396485867074,0.942057942057942
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4153.0,2015.0,Jake Arrieta,CHC,0.4090909090909089,1.0,0.3529411764705882,0.831578947368421,0.0491666666666666,0.4,0.9705882352941176,1.0,1.0,0.0,0.0,0.9861591695501732,0.9548458149779736,0.6578947368421052,0.4262295081967213,0.3813559322033898,0.303030303030303,0.5714285714285714,0.25,0.4615384615384615,0.3529411764705882,0.0,0.7840531561461794,0.8091603053435115,0.4432989690721649,0.8150684931506849,0.3428571428571428,0.9287925696594428,0.9393173198482933,0.9844961240310078,0.7763157894736842,0.6470588235294118,0.5384615384615385,0.375,0.5087719298245614,0.0699999999999999,0.3075,0.1748148148148148,0.0361111111111111,0.3156089193825043,0.1433333333333333,0.3445378151260505,0.8,0.0729281767955801,0.1764285714285714,0.3677758318739054,0.562,0.2605714285714285,0.186,0.078,0.138,0.214,0.8665018541409147,0.9860990443092964,,,0.8665018541409147,0.1829836829836829,0.1324747010119595,0.918145956607495,0.3909820877084621,0.8981797497155859,0.9986946718879792,0.9781181619256016,0.3511450381679389,0.4017467248908297,0.3799126637554585,0.1663326653306613,0.3972602739726027,1.0,0.6446280991735538,0.4647122692725298,0.8388157894736841,,,0.3667512690355329,0.806451612903226,0.3601895734597156,0.785964912280702,0.1121495327102803,0.8627450980392157,,,,,0.015625,,0.97907949790795,,1.0,0.6352583586626139,0.444078947368421,,,0.6396724294813467,,0.507466281310212,0.8288758425744727,0.7706588423579621,,,0.530909090909091,0.5066666666666666,0.5133858267716535,0.613,0.7121212121212122,0.5093167701863355,0.5628140703517587,0.4693333333333333,0.437007874015748,0.0,0.0,0.0,0.0486486486486486,0.0757575757575757,0.137037037037037,0.5508130081300814,0.11,0.1601731601731601,0.1718518518518518,0.2186046511627907,0.2088681446907817,,,,,0.3669623059866962,0.4081920903954802,0.153,,,0.046,,,,0.7175141242937855,,,,,0.7872340425531918,0.7863636363636366,0.7978723404255317,,,0.8464730290456433,,,0.2322274881516587,,,,,0.1265306122448979,0.6010928961748634,0.7526315789473683,,,0.1518518518518518,,,0.6183206106870228,,,,,0.8121212121212122,0.5196078431372549,0.1476190476190476,,,0.5663265306122448,,,0.4421296296296296,,,,,1.0,0.9746478873239436,0.572463768115942,,,0.4937106918238994,,,0.5715073022871315,,,,,0.7933182332955832,0.8494472714511317,0.6232011012388937,,,0.6859026032528805,,,0.525,0.4839999999999999,0.5133858267716535,0.573,0.5934065934065935,0.5051975051975053,0.5962877030162413,0.6859903381642511,0.982608695652174,0.8103448275862069,0.25,0.7222222222222222,0.7323420074349443,0.3429999999999999,0.5667166416791602,0.3487499999999999,0.3193277310924369,0.4241645244215939,0.3313343328335832,0.2683178534571723,0.5067466266866565,0.1103286384976525,,0.2955854126679462,0.075,0.0011820330969267,0.0,,,0.4831460674157303,0.5008576329331046,,0.7325227963525835,,0.8167170191339375,0.8988970588235294,0.9713701431492844,1.0,,,0.9625506072874492,0.9244897959183672,,0.1369294605809128,,0.8287037037037037,0.3225806451612903,0.244186046511628,0.0560747663551401,,,0.1630901287553648,0.6651162790697674,,0.5333333333333333,,0.1348314606741572,0.7737226277372263,0.7282608695652175,0.9907407407407408,,,0.7845528455284553,0.5754716981132075,,0.4733542319749216,,0.589041095890411,0.3556581986143187,0.3211382113821138,0.3298429319371727,,,1.0,0.9940119760479044,,0.7706588423579621,,0.6076772934287573,0.6914068218416045,0.6541571836714929,0.5972876680841283,,,0.6210780370072406,0.6641990186795214,,0.464767616191904,0.5354141656662665,0.5133858267716535,0.57,0.587912087912088,0.5051975051975053,0.5390243902439024,0.6859903381642511,0.7323943661971831,0.5108225108225108,0.0698689956331877,0.3041322314049586,0.1731266149870801,0.0361663652802893,0.3146551724137931,0.1440860215053763,0.3360655737704918,0.8029197080291971,0.5504201680672268,0.109907120743034,0.3623188405797101,0.5377777777777778,0.28,0.0771850170261067,0.3629032258064516,0.5698924731182796,0.3486842105263157,0.3186528497409326,0.4228187919463087,0.3303964757709251,0.4765625,0.3071065989847716,0.3421052631578947,0.0549999999999999,0.7485714285714287,0.5836734693877551,0.247,0.8330935251798561,0.4957983193277311,0.5965909090909092,0.0284283030682529,0.6360108240972304,0.8330935251798561,0.3071065989847716,0.2739999999999999,0.7884615384615385,0.528169014084507,0.5722713864306783,0.6157718120805369,0.85,0.3746223564954682,0.4044117647058822,0.5836734693877551,0.247,0.2888888888888889,0.044,0.03,0.6360108240972304,0.0,0.954945054945055,0.8330935251798561,0.185,0.2481012658227847,0.5472636815920399,0.1084,0.1312591152163345,0.5078566939032056,0.1527494908350305,0.2028985507246376,0.5730858468677494,0.0262222222222222,0.0006367748451978,0.9845509558185608,0.6360108240972304,0.7737430167597765,0.6339491916859123,,0.6614987080103358,0.6139339968569932,0.8017676767676767,,,0.6360108240972304,0.7191011235955056,0.7515923566878984,,0.7903930131004371,0.8471074380165287,0.8262108262108263,,,0.9452181987000928,0.9685807150595884,0.7142857142857142,0.871581359816654,0.952047952047952
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3184.0,2015.0,David Price,- - -,0.4090909090909089,0.8181818181818182,0.2941176470588235,0.7999999999999999,0.0680555555555555,0.3875,0.9411764705882352,0.75,0.3333333333333333,0.0,0.0,0.9476643598615916,0.9746696035242292,0.8333333333333333,0.5737704918032788,0.5084745762711864,0.5151515151515151,0.5595238095238095,0.25,0.2307692307692307,0.2352941176470588,0.0,0.7475083056478405,0.6183206106870229,0.7525773195876289,0.952054794520548,0.6857142857142857,0.823529411764706,0.975558364938896,0.970140683318978,0.9013157894736842,0.5,0.4615384615384615,0.375,0.5038377192982456,0.0711111111111111,0.299375,0.2299259259259259,0.0638888888888888,0.3893653516295026,0.18,0.4061624649859944,0.7859999999999999,0.0966850828729281,0.0792857142857142,0.4045534150612959,0.4039999999999999,0.416,0.22,0.078,0.14,0.25,0.8454882571075402,0.9474370112945264,,,0.8454882571075402,0.2173659673659673,0.1904323827046918,0.6982248520710059,0.2155651636812848,0.9323094425483504,0.7648036074522369,0.7330415754923414,0.3740458015267175,0.406113537117904,0.3711790393013101,0.2484969939879759,0.3972602739726027,0.7260115606936417,0.578512396694215,0.494028230184582,0.825657894736842,,,0.199238578680203,0.7612903225806456,0.1848341232227488,0.7508771929824563,0.5303738317757007,0.7137254901960786,,,,,0.03125,,0.8953974895397491,,0.2920353982300885,0.4468085106382978,0.6973684210526315,,,0.6273885350318472,,0.4486994219653179,0.8193085453359426,0.7687383302213924,,,0.5254545454545453,0.5813333333333333,0.5748031496062992,0.667,0.6038961038961042,0.5134575569358177,0.6809045226130651,0.56,0.468503937007874,0.0,0.0,0.0,0.0648648648648648,0.0887445887445887,0.1814814814814814,0.5142276422764228,0.106,0.1976911976911976,0.2074074074074073,0.2266666666666666,0.4072345390898483,0.2920110192837465,0.1635687732342007,,,,,,0.1578947368421052,,0.226,,,,0.6892655367231644,0.7179487179487172,0.5449438202247183,,,,,,0.5234899328859051,,0.6929460580912865,,,0.791469194312796,0.8482490272373541,0.375,,,,,,0.0,,0.9074074074074072,,,0.7175572519083968,0.7202797202797202,0.4383561643835616,,,,,,0.7627118644067796,,0.7551020408163265,,,0.5625,0.6722222222222222,0.4331983805668016,,,,,,0.4270072992700731,,0.7861635220125787,,,0.574538440341692,0.4849706244022407,0.5679266895761741,,,,,,0.609860664523044,,0.6844800606951491,,,0.5083333333333333,0.54,0.5732283464566928,0.611,0.4972527472527472,0.5114345114345114,0.7354988399071923,0.8405797101449275,0.791304347826087,0.3448275862068966,0.4722222222222222,0.4722222222222222,0.7125154894671624,0.3329999999999999,0.5502248875562218,0.375,0.2380952380952381,0.4190231362467866,0.4227886056971514,0.2868937048503612,0.4872563718140929,0.532863849765258,,0.1535508637236084,0.293,0.1938534278959809,,,,0.2640449438202247,,,0.6200607902735562,,0.8076535750251762,0.9025735294117648,0.9212678936605316,,,,0.958502024291498,,,0.921161825726141,,0.199074074074074,0.7465437788018432,0.5174418604651163,,,,0.8283261802575108,,,0.7025641025641025,,0.449438202247191,0.832116788321168,0.657608695652174,,,,0.8292682926829269,,,0.7429467084639498,,0.3938356164383562,0.5127020785219399,0.3455284552845528,,,,0.7238805970149254,,,0.769271805814884,,0.5977878985035784,0.7042892695066608,0.6283472955304827,,,,0.6218825422365246,,,0.4542728635682158,0.5846338535414166,0.5732283464566928,0.598,0.5054945054945055,0.5114345114345114,0.6780487804878049,0.8405797101449275,0.1549295774647887,0.5194805194805194,0.0720524017467248,0.2991735537190083,0.2299741602067183,0.0596745027124773,0.3922413793103448,0.1784946236559139,0.4057377049180328,0.7883211678832116,0.5294117647058824,0.1083591331269349,0.4057971014492754,0.4044444444444444,0.416,0.0771850170261067,0.3346774193548387,0.5698924731182796,0.3947368421052631,0.233160621761658,0.4093959731543624,0.4405286343612335,0.5364583333333335,0.4124365482233503,0.7105263157894737,0.1099999999999999,0.8400000000000003,0.763265306122449,0.305,0.8805755395683453,0.4901960784313726,0.6164772727272728,0.038697557921102,0.6406209495888746,0.8805755395683453,0.4124365482233503,0.341,0.8653846153846156,0.5821596244131457,0.6401179941002955,0.644295302013423,0.9208333333333332,0.5105740181268883,0.5147058823529411,0.7714285714285715,0.308,0.6222222222222222,0.092,0.064,0.6406209495888746,0.0,0.9747252747252748,0.8805755395683453,0.23,0.2835443037974683,0.564179104477612,0.1399999999999999,0.1672338356830335,0.5109993714644879,0.1832993890020366,0.2373188405797101,0.5812064965197214,0.0362962962962963,0.0008618418163453,0.9845136582188504,0.6406209495888746,0.7493016759776536,0.5542725173210159,0.6289926289926289,,0.6301728653745418,0.5307239057239057,,,0.6406209495888746,0.691011235955056,0.7197452229299364,0.5444444444444443,,0.6942148760330578,0.7977207977207981,,,0.7585886722376973,0.8439869989165765,0.7142857142857142,0.8106187929717341,0.9470529470529472
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3137.0,2015.0,Max Scherzer,WSN,0.4545454545454546,0.6363636363636364,0.7058823529411764,0.7789473684210525,0.0775,0.4,0.9705882352941176,1.0,1.0,0.0,0.0,0.9826989619377164,0.9867841409691632,0.7719298245614035,0.6065573770491803,0.6016949152542372,0.8181818181818182,0.4047619047619047,0.25,0.3846153846153846,0.5882352941176471,0.25,0.9169435215946844,0.5139949109414759,0.8797250859106529,0.726027397260274,0.9428571428571428,0.7561919504643964,1.0,0.9618145277060006,0.6842105263157894,0.2941176470588235,0.7692307692307693,0.375,0.5953947368421053,0.0496296296296296,0.5075,0.2053333333333333,0.0981481481481481,0.3516295025728988,0.1533333333333333,0.3753501400560224,0.7959999999999999,0.0961325966850829,0.0564285714285714,0.329246935201401,0.358,0.5188571428571427,0.258,0.105,0.1,0.15,0.819530284301607,0.9826238053866204,,,0.819530284301607,0.1853146853146853,0.1573137074517019,0.6538461538461537,0.1822112415071032,0.9379977246871444,0.7579209683161268,0.7352297592997812,0.3664122137404579,0.4235807860262008,0.3799126637554585,0.2304609218436873,0.3972602739726027,0.7884393063583814,0.3904958677685951,0.5591748099891422,0.825657894736842,0.2634560906515581,0.7999999999999998,0.0050761421319796,0.7548387096774203,0.1872037914691943,0.7473684210526317,0.308411214953271,0.7019607843137257,,,,,0.015625,,0.9205020920502092,0.6775147928994083,0.3008849557522124,0.3951367781155015,0.450657894736842,,,0.6255686988171065,0.4701254518392515,0.4195568400770713,0.8124592302674494,0.7650040010669512,,,0.5636363636363636,0.6466666666666667,0.637795275590551,0.58,0.5432900432900434,0.4223602484472049,0.7110552763819095,0.6173333333333333,0.6023622047244095,0.0,0.0,0.0,0.0767567567567567,0.0995670995670995,0.1592592592592592,0.6239837398373984,0.076,0.1515151515151515,0.1514814814814814,0.2375193798449612,0.690781796966161,,0.0198265179677819,,,,0.2528248587570622,0.081,,,0.131,,,,0.7005649717514117,,0.5561797752808983,,,,0.5954545454545452,0.7553191489361697,,,0.6763485477178421,,,0.0995260663507108,,0.1691176470588235,,,,0.4699453551912569,0.6263157894736842,,,0.1888888888888888,,,0.5419847328244274,,0.3082191780821918,,,,0.4558823529411765,0.4714285714285713,,,0.520408163265306,,,0.8958333333333333,,0.3765182186234817,,,,0.6084507042253522,0.2898550724637681,,,0.5471698113207547,,,0.580876274455773,,0.5640320733104238,,,,0.8462888226004562,0.6040545613815542,,,0.6819194840912324,,,0.5566666666666665,0.6026666666666667,0.637795275590551,0.545,0.401098901098901,0.4199584199584198,0.74245939675174,0.6086956521739129,0.7565217391304346,0.5862068965517242,0.0555555555555555,0.4444444444444445,0.7980173482032218,0.375,0.5037481259370314,0.3612499999999999,0.2927170868347338,0.3701799485861183,0.4212893553223388,0.2022703818369453,0.5622188905547226,0.3075117370892019,,0.1573896353166984,0.591,0.0118203309692671,,,,,0.3121783876500857,,0.6079027355623101,,0.8066465256797583,0.8970588235294119,0.9222903885480572,,,,,0.8826530612244897,,0.1659751037344398,,0.6944444444444444,0.1244239631336405,0.4244186046511628,,,,,0.5441860465116279,,0.4974358974358974,,0.4157303370786517,0.708029197080292,0.5652173913043479,,,,,0.5188679245283019,,0.5266457680250783,,0.2773972602739726,0.928406466512702,0.3414634146341463,,,,,0.6467065868263473,,0.7668178180848226,,0.5813923227065713,0.7130727565510174,0.6368698852355817,,,,,0.6607557889300164,,0.4962518740629685,0.6422569027611047,0.637795275590551,0.54,0.401098901098901,0.4199584199584198,0.6853658536585364,0.6086956521739129,0.2957746478873239,0.5974025974025974,0.0491266375545851,0.5008264462809917,0.2041343669250646,0.0985533453887884,0.3534482758620689,0.1526881720430107,0.3647540983606557,0.7956204379562044,0.6218487394957983,0.0758513931888544,0.322463768115942,0.3422222222222222,0.556,0.1055618615209988,0.3991935483870967,0.5053763440860215,0.3618421052631578,0.2927461139896373,0.3691275167785234,0.4229074889867842,0.5286458333333335,0.4682741116751269,0.7894736842105263,0.1275,0.8400000000000003,0.7061224489795919,0.296,0.8388489208633093,0.4397759103641457,0.6619318181818183,0.0314339386349405,0.6354961013481634,0.8388489208633093,0.4682741116751269,0.332,0.8653846153846156,0.5751173708920188,0.6312684365781713,0.6375838926174497,0.91875,0.5347432024169184,0.4044117647058822,0.7102040816326531,0.298,0.7555555555555555,0.1159999999999999,0.076,0.6354961013481634,0.0,0.9868131868131867,0.8388489208633093,0.208,0.2481012658227847,0.5701492537313433,0.1432,0.1599416626154594,0.525455688246386,0.1758316361167685,0.213768115942029,0.5986078886310904,0.0413333333333333,0.0007026481050458,0.9847631197009704,0.6354961013481634,0.9175977653631284,,0.7526617526617527,0.6589147286821704,0.3677317967522263,0.5913299663299663,,,0.6354961013481634,0.702247191011236,,0.5555555555555554,0.606986899563319,0.6776859504132231,0.7948717948717949,,,0.8170844939647168,0.866738894907909,0.7142857142857142,0.8151260504201681,0.9470529470529472
