,Unnamed: 0,Name,Team,FLDPos,G,PA,H,HR,R,RBI,SB,BB,AVG,OBP,SLG,OPS,wRC+,wOBA,Bat,WAR,bWAR,aWAR,WPA
16,16,Corey Seager,LAD,SS,0.8866517,0.86200804,0.77475923,0.36539325,0.5971205,0.6258957,0.2695658,0.3415839,0.29406163,0.387233,0.34286547,0.4011892,0.3752795,0.3995845,0.53256047,0.5448876,0.4731329,0.40280804,0.5016167
17,17,Mookie Betts,BOS,RF,0.91749483,0.8674332,0.7830208,0.351278,0.67561835,0.64626956,0.5637364,0.41041583,0.29406163,0.387233,0.3050236,0.383142,0.3735606,0.37499014,0.5066901,0.5525679,0.47806296,0.45221364,0.5017791
18,18,Josh Donaldson,TOR,3B,0.79178256,0.7546184,0.62051064,0.3717769,0.4906009,0.5664058,0.09112215,0.3349645,0.29406163,0.387233,0.37612343,0.41024843,0.37521917,0.414581,0.5458396,0.5286333,0.4672964,0.34532595,0.50662297
19,19,Carlos Correa,HOU,SS,0.79096323,0.7801825,0.69892514,0.32288828,0.505121,0.5359272,0.16283937,0.28218982,0.29406163,0.387233,0.37525895,0.4190379,0.3793029,0.42183247,0.55886024,0.5359059,0.47131187,0.390904,0.5052232
20,20,Buster Posey,SFG,C,0.868795,0.84663576,0.75563323,0.24966404,0.50568235,0.5582111,0.17511472,0.33189285,0.29406163,0.387233,0.31283522,0.3911577,0.36621124,0.38919753,0.48908734,0.50883913,0.45946404,0.3608739,0.4740042
21,21,Andrelton Simmons,LAA,SS,0.90698683,0.86445814,0.778794,0.2352642,0.5953055,0.5759588,0.505761,0.31990036,0.29406163,0.387233,0.29324707,0.36579302,0.36027527,0.3622184,0.41084728,0.55172485,0.47152275,0.40587074,0.45968655
22,22,Michael Conforto,NYM,LF,0.7482378,0.6985918,0.5756459,0.32042533,0.44074234,0.49713147,0.13815343,0.27148736,0.29406163,0.387233,0.36620253,0.41065606,0.36641437,0.41265258,0.51317596,0.5086178,0.45550773,0.3353542,0.48105884
23,23,George Springer,HOU,CF,0.89968973,0.863547,0.77707624,0.39585128,0.6171749,0.6588384,0.26683834,0.35634685,0.29406163,0.387233,0.35443503,0.40791717,0.37859106,0.40560496,0.5732836,0.54461426,0.47200432,0.3941649,0.51933813
24,24,Travis Shaw,MIL,3B,0.900622,0.86098415,0.7587514,0.3686823,0.5771022,0.635092,0.2031096,0.34041384,0.29406163,0.387233,0.334852,0.390994,0.3661706,0.3867518,0.45978737,0.5141231,0.46591857,0.34716356,0.4697654
25,25,Lorenzo Cain,KCR,CF,0.90527946,0.8640659,0.77943844,0.24737455,0.5963282,0.5540902,0.5099549,0.29520807,0.29406163,0.387233,0.30294362,0.37781933,0.36053598,0.37233028,0.41076177,0.534004,0.46866554,0.37930378,0.44486642
26,26,Freddie Freeman,ATL,1B,0.8338709,0.8029309,0.70694804,0.37447643,0.52422696,0.6028457,0.26873353,0.2900864,0.29406163,0.387233,0.38533348,0.42653278,0.38300708,0.4228425,0.57077366,0.54021144,0.47111002,0.38801894,0.5141728
27,27,Marwin Gonzalez,HOU,LF,0.8485432,0.80528945,0.70231485,0.292769,0.5065279,0.54849637,0.1865752,0.29036003,0.29406163,0.387233,0.3446255,0.39918393,0.36603564,0.39970416,0.49250516,0.5172948,0.45700505,0.33983934,0.4870584
28,28,Avisail Garcia,CHW,RF,0.8747244,0.84687054,0.7695107,0.32281023,0.5365507,0.57964444,0.30288205,0.2365135,0.29406163,0.387233,0.3470821,0.40176877,0.36818722,0.39655352,0.49279666,0.52657205,0.4690875,0.3651146,0.49120823
29,29,Chris Taylor,LAD,LF,0.87870437,0.8360865,0.7216737,0.2922415,0.56888366,0.5381322,0.52128834,0.29956663,0.29406163,0.387233,0.33972916,0.39405373,0.36456606,0.3900364,0.43783894,0.53423464,0.468867,0.3636288,0.4872043
30,30,Mike Zunino,SEA,C,0.7684731,0.7094647,0.54705036,0.32815218,0.39278263,0.49582028,0.056662597,0.24838306,0.29406163,0.387233,0.33700296,0.3830964,0.34637362,0.3802481,0.41704503,0.4409702,0.4081982,0.25592443,0.44991538
31,31,Jonathan Schoop,BAL,2B,0.91453177,0.8670874,0.7830296,0.41123813,0.6337634,0.6751977,0.14002092,0.345879,0.29406163,0.387233,0.33858135,0.38950005,0.37035117,0.38550597,0.5029558,0.54240674,0.47102746,0.38797358,0.49927816
32,32,Tyler Flowers,ATL,C,0.7045889,0.5776866,0.4756461,0.15345302,0.2706585,0.3559342,0.060387585,0.1591844,0.29406163,0.387233,0.28782457,0.3732046,0.3354039,0.3703058,0.39083526,0.3994542,0.3759964,0.23348491,0.4272436
33,33,Jose Abreu,CHW,1B,0.9196801,0.86791676,0.7830622,0.44027367,0.67054665,0.6778121,0.21285556,0.36017472,0.29406163,0.387233,0.36691847,0.4102024,0.3826858,0.40387508,0.57343876,0.55131453,0.4743704,0.41563675,0.5209157
34,34,Justin Upton,- - -,LF,0.9052724,0.86505383,0.77677554,0.4407992,0.66003656,0.66684353,0.36570242,0.40270147,0.29406163,0.387233,0.3663316,0.40973505,0.37955368,0.40526116,0.5562861,0.55156296,0.47239456,0.40030736,0.521017
35,35,Alex Bregman,HOU,3B,0.90327,0.8631461,0.77233094,0.2804115,0.59616524,0.5957505,0.40782085,0.3062165,0.29406163,0.387233,0.3151203,0.38408127,0.3633151,0.3769989,0.41558304,0.51390094,0.46051848,0.35271943,0.45883116
36,36,Elvis Andrus,TEX,SS,0.91990674,0.8670781,0.78304857,0.2945558,0.6606918,0.6470995,0.59336907,0.2894556,0.29406163,0.387233,0.30754632,0.3792077,0.36360714,0.36856806,0.44657052,0.54717183,0.4708775,0.39097187,0.46563122
37,37,J.T. Realmuto,MIA,C,0.88694245,0.8470376,0.72877604,0.26652485,0.5144478,0.5386813,0.28982434,0.26555428,0.29406163,0.387233,0.30430955,0.37373945,0.35175988,0.36543676,0.3862731,0.48863855,0.44316348,0.32547355,0.4395182
38,38,Zack Cozart,CIN,SS,0.8045191,0.7729362,0.6601301,0.27476692,0.48663673,0.4987213,0.12268867,0.2735231,0.29406163,0.387233,0.3496028,0.40379018,0.3685538,0.40287396,0.50709623,0.5185528,0.45986265,0.35122487,0.47745126
39,39,Anthony Rizzo,CHC,1B,0.9171193,0.8672049,0.7830338,0.43537965,0.65461993,0.67638224,0.26906523,0.41247845,0.29406163,0.387233,0.3515183,0.4118418,0.38581762,0.40953,0.5972384,0.551826,0.47357118,0.42210642,0.521017
40,40,Gary Sanchez,NYY,C,0.8440526,0.81493115,0.6864141,0.37476745,0.5010297,0.59716105,0.09526298,0.27860752,0.29406163,0.387233,0.35635632,0.3999987,0.36550933,0.3966859,0.49668813,0.49124527,0.44708994,0.31436655,0.4894473
41,41,Steven Souza Jr.,TBR,RF,0.89699686,0.8510268,0.6852072,0.37191704,0.5745997,0.58343315,0.36150965,0.36016208,0.29406163,0.387233,0.31662053,0.38151553,0.35691455,0.3760871,0.4105555,0.5177738,0.45230085,0.33199176,0.4717497
42,42,Bryce Harper,WSN,RF,0.8159549,0.7955584,0.71253055,0.369831,0.5137488,0.5991275,0.20134139,0.32175484,0.29406163,0.387233,0.4011136,0.42845568,0.38663262,0.43481612,0.570309,0.53554887,0.47021827,0.37313583,0.5193885
43,43,Yasmani Grandal,LAD,C,0.8099988,0.75602174,0.584948,0.23326018,0.37718645,0.48550013,0.04906351,0.24896969,0.29406163,0.387233,0.28364402,0.35485184,0.33086365,0.35021096,0.3136719,0.38562456,0.37358904,0.21740969,0.39279053
44,44,Byron Buxton,MIN,CF,0.8692366,0.7754253,0.5936961,0.19620848,0.4710927,0.40918952,0.5932231,0.2429622,0.29406163,0.387233,0.2795897,0.35453716,0.33150503,0.3441622,0.26164252,0.4982754,0.4226192,0.301146,0.4132434
45,45,Jed Lowrie,OAK,2B,0.9022765,0.86316085,0.76951474,0.30987504,0.55465823,0.62052006,0.13837084,0.38955334,0.29406163,0.387233,0.32330936,0.3801101,0.36662948,0.38038874,0.42652228,0.5020388,0.44711766,0.32462806,0.46295258
46,46,Brett Gardner,NYY,LF,0.9175035,0.86388594,0.7608917,0.26053163,0.61149645,0.5653705,0.5723129,0.38071275,0.29406163,0.387233,0.2873039,0.3699527,0.35560948,0.3640746,0.37873217,0.5365975,0.4643065,0.37152466,0.45700452
47,47,Cody Bellinger,LAD,1B,0.86148876,0.83807284,0.70426995,0.42829365,0.57805485,0.65687436,0.33124733,0.3640619,0.29406163,0.387233,0.38609198,0.41612032,0.37744486,0.411785,0.52250826,0.5297574,0.46785623,0.35539946,0.5155502
48,48,Andrew McCutchen,PIT,CF,0.9035181,0.8639374,0.7720509,0.35454974,0.6077294,0.6422072,0.33047765,0.36473304,0.29406163,0.387233,0.32555065,0.39085677,0.36744237,0.38443768,0.4560567,0.49150386,0.44900408,0.32474947,0.48838606
49,49,Eugenio Suarez,CIN,3B,0.8972916,0.85845405,0.7406411,0.3482085,0.5736848,0.6092897,0.21877514,0.3652744,0.29406163,0.387233,0.31263968,0.38367236,0.36098546,0.38161224,0.436113,0.4836566,0.44007835,0.3207965,0.46087706
50,50,Daniel Murphy,WSN,2B,0.892701,0.86339325,0.7819407,0.3535267,0.57139397,0.6567571,0.17250086,0.34370914,0.29406163,0.387233,0.35611933,0.41009337,0.37978244,0.40680528,0.54866916,0.50083005,0.4610186,0.35049564,0.5000071
51,51,Nelson Cruz,SEA,RF,0.90844476,0.866366,0.78266305,0.46003026,0.632135,0.67785877,0.083648026,0.42571118,0.29406163,0.387233,0.37020737,0.40999374,0.38081756,0.40543047,0.5812747,0.5347775,0.46947452,0.36485472,0.521017
52,52,Eric Hosmer,KCR,1B,0.9074159,0.8667911,0.7830437,0.35699692,0.64448905,0.6649173,0.317342,0.38611674,0.29406163,0.387233,0.3443814,0.3987895,0.3786991,0.40312916,0.49653503,0.53688633,0.47105628,0.37613893,0.51329935
53,53,Kyle Seager,SEA,3B,0.9034381,0.8618627,0.7427627,0.36104915,0.5518339,0.6521207,0.12225986,0.40303302,0.29406163,0.387233,0.3108361,0.37079024,0.35594127,0.36564493,0.40040347,0.48827374,0.43376774,0.31044495,0.4623853
54,54,Josh Reddick,HOU,RF,0.86808366,0.8284935,0.7236866,0.22929217,0.51633596,0.5662688,0.27602327,0.28895164,0.29406163,0.387233,0.32100675,0.38221094,0.36077008,0.37861115,0.39650357,0.49995434,0.4422604,0.31922302,0.4644479
55,55,Ender Inciarte,ATL,CF,0.9173949,0.8644854,0.776887,0.16326964,0.56656927,0.5340253,0.593285,0.28293905,0.29406163,0.387233,0.26724163,0.35637075,0.34401605,0.34879556,0.27494377,0.470723,0.42603308,0.3051553,0.40059128
56,56,Austin Barnes,LAD,C,0.4975618,0.4171553,0.35053587,0.090655975,0.22318308,0.23033787,0.09242579,0.14227198,0.29406163,0.387233,0.29800218,0.38577545,0.3395697,0.38984215,0.37519324,0.35948098,0.33962652,0.20313802,0.40940937
57,57,Kevin Kiermaier,TBR,CF,0.7748651,0.6336535,0.5323982,0.1394643,0.36817017,0.35754886,0.4702222,0.16216204,0.29406163,0.387233,0.28636768,0.3678869,0.33164945,0.3601389,0.33542567,0.43905362,0.37909034,0.25611448,0.4330196
58,58,Ryan Zimmerman,WSN,1B,0.8907597,0.86158925,0.7683484,0.40530822,0.5871173,0.6685932,0.11417529,0.33947158,0.29406163,0.387233,0.3650045,0.40385336,0.37366956,0.40161142,0.4981793,0.48242676,0.45420235,0.30708385,0.49850696
59,59,Justin Smoak,TOR,1B,0.896225,0.8638506,0.76751256,0.42795485,0.5961713,0.66660243,0.07518579,0.39946273,0.29406163,0.387233,0.35055637,0.3979168,0.37268972,0.39521527,0.48790833,0.4908911,0.453115,0.3206605,0.489675
60,60,Christian Yelich,MIA,CF,0.91466117,0.8667046,0.782878,0.3430216,0.6634241,0.6593673,0.52716583,0.40617564,0.29406163,0.387233,0.3138196,0.3861512,0.36902133,0.38279626,0.44773403,0.50712407,0.45991957,0.3489787,0.4951229
61,61,Domingo Santana,MIL,RF,0.8940355,0.85683286,0.7414977,0.36112872,0.59070456,0.62480056,0.3315016,0.34949738,0.29406163,0.387233,0.34037516,0.39668053,0.36508423,0.3931981,0.43225694,0.46662438,0.4338198,0.29644784,0.48749778
62,62,Jedd Gyorko,STL,3B,0.8078954,0.7528226,0.60512567,0.22751659,0.41051078,0.4909908,0.109353594,0.2366878,0.29406163,0.387233,0.3003063,0.36821425,0.33965588,0.36332807,0.33134574,0.38350102,0.36474094,0.22081421,0.41370085
63,63,Jean Segura,SEA,SS,0.88478446,0.8287911,0.74389243,0.16889234,0.48552367,0.48300213,0.5075609,0.23737279,0.29406163,0.387233,0.29312983,0.3707924,0.34719944,0.36600155,0.36073133,0.43771943,0.39004722,0.27550435,0.43640703
64,64,J.D. Martinez,- - -,RF,0.83139443,0.8185108,0.7220992,0.45233172,0.55732024,0.66639155,0.08664398,0.3013799,0.29406163,0.387233,0.4374241,0.43611008,0.38830504,0.44055176,0.5764358,0.4816944,0.45397788,0.3125653,0.5186588
65,65,DJ LeMahieu,COL,2B,0.92170763,0.86610323,0.78259104,0.20659046,0.569675,0.5761935,0.3305491,0.3436012,0.29406163,0.387233,0.27084255,0.35994717,0.35267013,0.35823032,0.3373037,0.45123804,0.4272819,0.3102304,0.3863443
66,66,Michael A. Taylor,WSN,CF,0.7978621,0.69288695,0.5535015,0.20839533,0.40144873,0.44162342,0.4099738,0.20821843,0.29406163,0.387233,0.30950654,0.37025297,0.3351431,0.36172265,0.31028903,0.40583992,0.35602275,0.21487269,0.4292001
67,67,Robinson Cano,SEA,2B,0.9042251,0.86394525,0.77606845,0.3269566,0.53952086,0.65228945,0.109328404,0.3275656,0.29406163,0.387233,0.30648258,0.37416354,0.358209,0.3688496,0.42408606,0.42732155,0.41428185,0.28001556,0.44411895
68,68,Whit Merrifield,KCR,2B,0.9096665,0.8625136,0.77259356,0.23719965,0.58347774,0.5945989,0.5904587,0.2560689,0.29406163,0.387233,0.30452576,0.37095502,0.35169604,0.35999277,0.33547285,0.47473767,0.41979298,0.29409975,0.44139513
69,69,Matt Carpenter,STL,1B,0.89589417,0.8517772,0.67791176,0.35212183,0.54560417,0.59401333,0.12283269,0.45160422,0.29406163,0.387233,0.31768236,0.38438275,0.36304054,0.38350126,0.42335126,0.46031752,0.4129942,0.29179162,0.47141045
70,70,Carlos Santana,CLE,1B,0.908344,0.8641395,0.7543723,0.3484013,0.58409595,0.62098813,0.21133621,0.4193447,0.29406163,0.387233,0.30856088,0.3784573,0.36439514,0.3760059,0.41799682,0.5027361,0.44014657,0.32807165,0.46451592
71,71,Todd Frazier,- - -,3B,0.8816414,0.83044916,0.6209418,0.32474092,0.4765504,0.5423581,0.11752264,0.354203,0.29406163,0.387233,0.28646675,0.3647721,0.3429115,0.3591631,0.35852957,0.4066333,0.36085746,0.24299483,0.43226582
72,72,Xander Bogaerts,BOS,SS,0.9060525,0.8584189,0.7506914,0.21165997,0.547223,0.51045793,0.5711525,0.29445487,0.29406163,0.387233,0.2672835,0.35743648,0.34089395,0.35019737,0.2925885,0.40229744,0.38410985,0.2669941,0.3924088
73,73,Martin Maldonado,LAA,C,0.8678362,0.7431987,0.53724885,0.1434841,0.31409657,0.38579458,0.10894248,0.19817267,0.29406163,0.387233,0.22746183,0.31396455,0.2984664,0.30874124,0.20118076,0.30562198,0.27446857,0.16379894,0.32465705
74,74,Javier Baez,CHC,SS,0.87849575,0.81571895,0.66054684,0.26611483,0.45084122,0.5358195,0.44442496,0.2511655,0.29406163,0.387233,0.3009647,0.36499137,0.33313003,0.35499096,0.28848857,0.37626418,0.3519766,0.2197877,0.41717693
75,75,Tim Beckham,- - -,SS,0.88586855,0.83940023,0.70845073,0.28676486,0.5053406,0.5586965,0.29904008,0.27140895,0.29406163,0.387233,0.3109246,0.37256914,0.34461537,0.36649135,0.3226651,0.3819532,0.36346897,0.21846393,0.4304604
76,76,Odubel Herrera,PHI,CF,0.8884138,0.8400802,0.7216898,0.22205149,0.4772501,0.5365579,0.34421378,0.25774297,0.29406163,0.387233,0.2995563,0.36387995,0.34209886,0.3597125,0.30958375,0.40830928,0.36966783,0.24065115,0.41366938
77,77,Logan Morrison,TBR,1B,0.8834921,0.8525499,0.69437414,0.41840395,0.5433869,0.6490166,0.09149175,0.38649938,0.29406163,0.387233,0.33842102,0.3905878,0.36194634,0.38537595,0.43139535,0.43324977,0.4068941,0.26993626,0.4821151
78,78,Khris Davis,OAK,LF,0.9098063,0.8653909,0.76592904,0.4566227,0.64148414,0.67752635,0.12157073,0.41606772,0.29406163,0.387233,0.35796773,0.3950849,0.36915955,0.38953,0.46382964,0.44503975,0.43035072,0.27850223,0.49061522
79,79,Trea Turner,WSN,SS,0.8135763,0.69764084,0.60405856,0.13611126,0.43721643,0.36594537,0.59335345,0.17727187,0.29406163,0.387233,0.29688388,0.37297168,0.33874753,0.36292908,0.32189268,0.42696533,0.3645396,0.24553512,0.44262707
80,80,Dee Strange-Gordon,MIA,2B,0.9215483,0.8641752,0.7810365,0.115392424,0.5851154,0.4752682,0.5934205,0.22921728,0.29406163,0.387233,0.24771559,0.35079432,0.3354245,0.33563688,0.25058904,0.49192145,0.39640605,0.3106483,0.41218
81,81,Joey Gallo,TEX,3B,0.85842085,0.8160522,0.5830085,0.43585026,0.53589684,0.5935726,0.23044306,0.33753636,0.29406163,0.387233,0.35618743,0.39345217,0.35647312,0.38563338,0.39572856,0.42906508,0.39142248,0.24336727,0.47813407
82,82,Jake Lamb,ARI,3B,0.90362686,0.8615588,0.73863196,0.3913855,0.5837926,0.65316176,0.295922,0.39815697,0.29406163,0.387233,0.31953833,0.38775188,0.3610453,0.37953168,0.4279281,0.41518027,0.39893553,0.27390203,0.46591574
83,83,Cesar Hernandez,PHI,2B,0.8733462,0.8260691,0.7117774,0.17677169,0.49517074,0.46297976,0.4499762,0.2909965,0.29406163,0.387233,0.29108113,0.3727784,0.34857768,0.37221384,0.34995085,0.42002112,0.38116384,0.26437598,0.43025592
84,84,Josh Harrison,PIT,2B,0.88340044,0.79841185,0.6635884,0.18063432,0.43227404,0.46556076,0.32896397,0.223586,0.29406163,0.387233,0.289735,0.36586812,0.33730066,0.35822412,0.33165997,0.42135885,0.35058585,0.25044498,0.43341213
85,85,Aaron Hicks,NYY,CF,0.6827912,0.5717664,0.46709922,0.15071468,0.32282856,0.3567318,0.180982,0.18927224,0.29406163,0.387233,0.30288655,0.37838584,0.3398074,0.3781578,0.37480348,0.3938208,0.33658853,0.21570905,0.4379565
86,86,Eddie Rosario,MIN,LF,0.8976025,0.8535196,0.7498558,0.26768145,0.5358802,0.62463397,0.30422187,0.2628962,0.29406163,0.387233,0.31817302,0.37433836,0.3500316,0.3662307,0.32201326,0.40489137,0.3889001,0.23504077,0.437638
87,87,Starlin Castro,NYY,2B,0.8057339,0.7403468,0.62168866,0.171488,0.37576953,0.44994426,0.13592575,0.19115245,0.29406163,0.387233,0.28818262,0.36398885,0.33421776,0.35999086,0.31025252,0.33475733,0.3227364,0.1857808,0.41039002
88,88,Matt Chapman,OAK,3B,0.614322,0.496042,0.37597468,0.14642698,0.2547035,0.32238522,0.09017946,0.14593138,0.29406163,0.387233,0.2883215,0.3605372,0.32443866,0.35610452,0.32676902,0.34117275,0.29603443,0.1730847,0.40741625
89,89,Brian McCann,HOU,C,0.7358585,0.6217656,0.47804853,0.1529062,0.27952784,0.40681142,0.056770988,0.20171854,0.29406163,0.387233,0.27953106,0.354908,0.32785326,0.3526203,0.29957294,0.29940006,0.27116755,0.15449652,0.40555546
90,90,Jarrod Dyson,SEA,CF,0.7750521,0.58160704,0.45808545,0.06468099,0.28489932,0.25754878,0.552678,0.14304979,0.29406163,0.387233,0.22407655,0.3302332,0.30759558,0.32285613,0.22547318,0.3499889,0.27778426,0.18265814,0.36342397
91,91,Adrian Beltre,TEX,3B,0.70362383,0.6159115,0.5387063,0.17386071,0.31409997,0.43415803,0.035818167,0.17930003,0.29406163,0.387233,0.32368279,0.38859,0.34920752,0.38795826,0.43032813,0.38844237,0.34384394,0.21602601,0.4392314
92,92,Jay Bruce,- - -,RF,0.8969096,0.85742205,0.7350035,0.39399555,0.5485068,0.65783334,0.0949589,0.35992575,0.29406163,0.387233,0.34584388,0.38351887,0.36124146,0.38079125,0.4009203,0.44060645,0.39976358,0.2511463,0.4747384
93,93,Corey Dickerson,TBR,LF,0.8995117,0.85828805,0.7622506,0.31221792,0.5311694,0.6380572,0.245499,0.27972087,0.29406163,0.387233,0.31807068,0.37692246,0.35094783,0.36794302,0.35002348,0.4152937,0.38856006,0.2533482,0.43500066
94,94,Matt Joyce,OAK,RF,0.867173,0.82233983,0.64506906,0.28471592,0.48098475,0.5802928,0.1395606,0.35878995,0.29406163,0.387233,0.31364235,0.36844078,0.3488895,0.3674279,0.33642513,0.39163432,0.35180217,0.21283793,0.44117856
95,95,Didi Gregorius,NYY,SS,0.8511289,0.82669187,0.72336036,0.2366599,0.4741362,0.5698538,0.1565261,0.22250032,0.29406163,0.387233,0.30931136,0.370862,0.34764433,0.3658834,0.38932523,0.4339864,0.38906416,0.26130408,0.45692974
96,96,Adam Duvall,CIN,LF,0.918035,0.86404073,0.7360034,0.35171026,0.556815,0.65790147,0.18105558,0.3439142,0.29406163,0.387233,0.29461527,0.35657626,0.34129217,0.3445273,0.27960083,0.3994492,0.3657771,0.22698513,0.40694568
97,97,Christian Vazquez,BOS,C,0.66597146,0.5401183,0.46783337,0.070330635,0.24022682,0.27620292,0.14875136,0.117733054,0.29406163,0.387233,0.25111365,0.34517106,0.31318977,0.34209174,0.25565442,0.28021687,0.26348728,0.15235235,0.3436798
98,98,Edwin Encarnacion,CLE,1B,0.9065751,0.86465174,0.76202637,0.43464202,0.5960384,0.6672101,0.05944936,0.4445471,0.29406163,0.387233,0.33752576,0.39371064,0.37022233,0.39096794,0.47732207,0.4501812,0.4197361,0.2890131,0.48031133
99,99,Willson Contreras,CHC,C,0.74632055,0.69309056,0.5889225,0.24133468,0.376509,0.46823218,0.07572164,0.21614736,0.29406163,0.387233,0.33185044,0.38604137,0.3476056,0.3875447,0.41257727,0.36815855,0.32853287,0.2035325,0.44964874
100,100,Dexter Fowler,STL,CF,0.811892,0.7516727,0.6140637,0.24792765,0.44295615,0.49921146,0.22780252,0.25157824,0.29406163,0.387233,0.31909156,0.38635138,0.35029823,0.37929848,0.37694156,0.3465694,0.3361396,0.2078552,0.4357215
101,101,Brandon Belt,SFG,1B,0.77349585,0.6872239,0.5224407,0.24085756,0.37630904,0.4416257,0.10582053,0.2569736,0.29406163,0.387233,0.32034,0.37948114,0.34723976,0.37769023,0.3655982,0.3877647,0.33937228,0.21168543,0.4345825
102,102,Joe Mauer,MIN,1B,0.89050275,0.85325086,0.76287913,0.23066752,0.5026757,0.5651165,0.09915499,0.37324655,0.29406163,0.387233,0.29935405,0.37478796,0.36075377,0.37924775,0.42276415,0.4471404,0.39764217,0.28738993,0.42905748
103,103,Yadier Molina,STL,C,0.8836743,0.82789403,0.6959682,0.21906522,0.43739724,0.5652557,0.13948508,0.23903248,0.29406163,0.387233,0.2833535,0.35504094,0.33415148,0.34409302,0.29223338,0.3269071,0.30557585,0.17970921,0.38772213
